H2O,flux,Tem,V,cd,H2,CO,Q
0.1,450,1073,1.05,1414.0,0.0051988,0.026313999999999997,-0.33583
0.1,500,1023,1.03,650.72,0.0020593000000000005,0.011023,-0.14089000000000002
0.5,470,1023,1.5,18409.0,0.30296,0.18377000000000002,2.9427
0.5,480,1023,1.55,23094.0,0.37754,0.26859,4.1792
0.8,450,1123,0.96,2676.0,0.05271699999999999,0.007402600000000001,-0.40178
0.5,500,1073,1.1,2455.0,0.035802999999999995,0.013916999999999999,-0.16825
0.2,400,1023,1.5,11555.0,0.092789,0.22796999999999998,0.99103
0.9,550,1073,1.04,2706.7,0.047493,0.0025855,-0.19218
0.7,450,1123,1.09,5440.1,0.10217000000000001,0.022616999999999998,-0.41575
0.5,400,1043,1.4,11595.0,0.21609,0.11432,1.2077
0.2,400,1023,1.32,3733.5,0.03168,0.064053,0.016214
0.5,500,1063,0.99,1049.7,0.015354,0.0057564999999999995,-0.13771
0.35,500,1023,1.32,3972.0,0.047152,0.034768,0.25305
0.3,450,1073,0.91,511.88,0.005998600000000001,0.0054126,-0.1131
0.1,400,1123,1.4,11988.0,0.042753,0.27236,-0.6895100000000001
0.2,400,1123,1.38,12655.0,0.095676,0.24381999999999998,-0.35358
0.5,400,1083,1.11,2988.8,0.053246,0.022708000000000002,-0.21998
0.5,400,1123,1.32,15493.0,0.27886,0.17019,0.73068
0.55,500,1023,0.91,320.79,0.0050114,0.0014301,-0.048212
0.5,430,1023,1.31,4571.2,0.079152,0.032031,0.366
0.85,500,1023,1.33,10181.0,0.21386,0.018741,1.1659
0.2,450,1073,0.99,922.95,0.0074787,0.013101,-0.20278
0.8,450,1023,1.39,16457.0,0.40962,0.064447,2.0612
0.95,500,1023,1.21,4355.4,0.089974,0.001846,0.26659
0.85,500,1023,0.99,856.28,0.016156,0.0010904999999999999,-0.068549
0.5,500,1113,0.95,1565.1,0.022362,0.0090925,-0.25936
0.5,420,1023,1.24,2865.1,0.050455,0.019546,0.11239
0.75,500,1023,1.35,9724.7,0.18828,0.029879000000000003,1.1859
0.5,400,1113,1.09,3802.9,0.06688999999999999,0.029944,-0.34833000000000003
0.5,490,1023,1.3,4174.5,0.063993,0.024422,0.33529000000000003
0.4,450,1073,1.01,1231.5,0.017473,0.010038,-0.17502
0.5,480,1023,1.23,2636.7,0.041039,0.015106,0.10171000000000001
0.5,440,1023,1.24,2846.8,0.048029,0.018309,0.11707000000000001
0.5,400,1123,1.12,5048.9,0.088624,0.041053,-0.37255
0.1,350,1073,0.99,921.26,0.0042494,0.022111000000000002,-0.25456999999999996
0.5,500,1063,1.32,8362.4,0.12405,0.05463,0.54952
0.4,450,1023,1.34,4857.5,0.069921,0.042828,0.39841
0.3,450,1123,1.23,7221.8,0.078711,0.087142,-0.39854
0.3,400,1123,0.93,1128.2,0.014393000000000001,0.013869,-0.24031
0.7,550,1073,1.07,2623.7,0.04096,0.007437899999999999,-0.17204
0.9,450,1073,1.22,9075.1,0.21138,0.013237,0.23828000000000002
0.95,500,1023,1.29,8649.2,0.19143,0.0041194,0.86636
0.6,550,1073,1.39,17949.0,0.28128000000000003,0.10352,1.9893
0.2,450,1123,1.22,6142.6,0.045634,0.0934,-0.65897
0.8,400,1023,1.08,1525.7,0.035078,0.0036041,-0.053221000000000004
0.4,350,1073,1.0,1158.3,0.020583,0.012654,-0.1806
0.55,500,1023,1.04,832.25,0.013038,0.0037183,-0.060541
0.3,550,1073,0.9,467.59,0.0045952,0.0039409,-0.10313
0.5,500,1103,0.93,1186.1,0.017013,0.006804600000000001,-0.20883000000000002
0.5,440,1023,1.14,1510.1,0.025394999999999997,0.009334100000000001,-0.031195999999999998
0.9,450,1023,1.24,5220.0,0.11825,0.0058704,0.37023
0.25,500,1023,1.18,1593.9,0.014103999999999998,0.018087,-0.088036
0.5,440,1023,1.37,7051.5,0.12037,0.052139,0.78214
0.5,420,1023,1.51,19123.0,0.35155,0.23817,2.9878
0.7,550,1073,0.94,1098.7,0.017013999999999998,0.0030704,-0.15822
0.5,400,1123,1.09,4254.1,0.074563,0.033991,-0.38918
0.5,440,1023,1.47,15185.0,0.26432,0.1495,2.231
0.5,500,1023,1.24,2795.6,0.041922,0.015287,0.12922999999999998
0.6,450,1123,0.9,1376.9,0.023503,0.0072018,-0.25559
0.6,450,1123,1.16,7262.5,0.12722,0.041752,-0.27783
0.5,400,1023,0.94,389.44,0.0071219,0.0026498,-0.057294000000000005
0.5,400,1103,0.92,1091.2,0.019195,0.0081646,-0.20329
0.4,400,1023,1.21,2110.0,0.033803,0.019851,0.005377399999999999
0.7,500,1023,1.48,24158.0,0.52947,0.16892000000000001,4.0103
0.6,500,1123,1.04,3626.5,0.056555999999999995,0.017044999999999998,-0.39079
0.5,400,1073,1.32,9490.3,0.1727,0.086556,0.49086
0.1,550,1073,0.9,425.51,0.0013273,0.0064447,-0.13419
0.5,500,1093,1.2,5726.1,0.083104,0.035323,-0.085999
0.5,400,1053,1.13,2259.0,0.040825,0.01649,-0.10918
0.2,400,1123,1.46,17065.0,0.12401,0.35501,0.10697000000000001
0.2,550,1073,1.58,22145.0,0.12359,0.34178000000000003,1.9448
0.1,400,1123,1.02,1908.0,0.0075337,0.040136,-0.54018
0.6,550,1073,1.27,7975.7,0.11890999999999999,0.034816,0.37611
0.5,430,1023,1.48,16245.0,0.28972,0.17264000000000002,2.4107
0.3,450,1123,1.35,13221.0,0.13732,0.18129,0.05570800000000001
0.2,550,1073,1.59,22724.0,0.12633,0.35409,2.077
0.5,400,1073,1.08,2190.2,0.03916,0.016228,-0.19347999999999999
0.5,500,1033,1.5,20031.0,0.30962,0.18989,3.1719999999999997
0.1,400,1123,1.51,17478.0,0.060078999999999994,0.4235,-0.13175
0.2,450,1123,1.07,2761.6,0.021565,0.040057,-0.52615
0.5,480,1023,0.95,412.87,0.0063903,0.0022489000000000003,-0.05558099999999999
0.5,500,1123,0.96,1901.2,0.027056,0.011181,-0.30343000000000003
0.8,450,1123,1.14,8131.0,0.16821,0.024480000000000002,-0.36335
0.8,450,1123,1.31,22096.0,0.56838,0.11055,0.9734200000000001
0.4,450,1023,1.39,6940.9,0.099757,0.065022,0.73545
0.8,350,1073,1.01,2013.1,0.05155,0.0067294,-0.22127
0.5,490,1023,1.52,20579.0,0.32695,0.20770999999999998,3.4771
0.4,400,1123,1.43,20720.0,0.30426,0.33883,1.6173
0.8,400,1123,1.27,17432.0,0.47125,0.08580499999999999,0.36467
0.5,400,1123,0.98,2161.4,0.037769,0.016625,-0.33111
0.1,550,1073,1.13,2298.3,0.007002199999999999,0.034998,-0.42501000000000005
0.7,400,1023,1.06,1185.1,0.025606,0.0043113,-0.064965
0.4,400,1023,1.58,20869.0,0.32337,0.37424,3.3373
0.5,400,1083,1.03,1828.8,0.032516,0.013567,-0.2231
0.5,470,1023,1.31,4504.4,0.071823,0.028089,0.37843000000000004
0.5,400,1023,1.46,14223.0,0.27043,0.15647,1.9645
0.6,350,1073,1.36,14416.0,0.35054,0.15,1.0873
0.5,480,1023,1.05,838.15,0.012994,0.0045841,-0.06205700000000001
0.4,450,1023,0.99,496.39,0.0071538,0.003929,-0.064327
0.3,500,1123,0.99,1800.3,0.018834,0.017327000000000002,-0.32754
0.5,400,1043,0.99,785.2,0.014222,0.0055012,-0.10146000000000001
0.5,410,1023,1.0,606.61,0.010859,0.0040095,-0.06714500000000001
0.3,450,1023,1.41,7097.9,0.080339,0.087306,0.63678
0.9,550,1073,1.16,5902.9,0.10692,0.0059296999999999996,0.0072127
0.3,450,1073,1.38,10186.0,0.11075,0.13241,0.41281
0.3,450,1023,1.07,807.17,0.0093571,0.008687,-0.087152
0.5,500,1023,0.99,552.2,0.0082388,0.0028622,-0.060413999999999995
0.5,500,1073,1.49,24382.0,0.37249,0.26355,3.6491
0.4,550,1073,1.42,15017.0,0.17295,0.13216,1.4103
0.4,500,1023,1.37,5905.0,0.077269,0.047018,0.60034
0.5,430,1023,1.35,6095.3,0.10601,0.044975,0.61236
0.6,450,1023,1.48,19823.0,0.40189,0.17797000000000002,3.1552
0.7,350,1073,1.04,2192.7,0.05260499999999999,0.010912,-0.21623
0.3,450,1123,1.58,25342.0,0.24824000000000002,0.47568999999999995,3.1683
0.3,550,1073,0.91,510.86,0.0050209,0.0043055,-0.11014000000000002
0.3,500,1123,1.59,27052.0,0.24079,0.4487,3.7668
0.9,500,1123,1.19,12451.0,0.26373,0.018433,-0.16429000000000002
0.2,450,1073,1.52,17506.0,0.1185,0.32406,1.0575
0.5,400,1113,1.23,8464.3,0.15039,0.0749,-0.069592
0.2,450,1023,0.99,459.29,0.0035799,0.0066736,-0.08999800000000001
0.6,450,1023,1.05,962.15,0.017329,0.0042128,-0.062817
0.2,450,1123,1.16,4537.0,0.034467000000000005,0.06741699999999999,-0.63885
0.7,400,1023,1.44,18813.0,0.49733999999999995,0.15395,2.5826
0.5,400,1053,1.07,1556.7,0.028094,0.011178,-0.13317
0.1,450,1123,1.57,20886.0,0.06394,0.45988,0.37631
0.2,450,1123,1.03,2153.7,0.016988999999999997,0.031005,-0.45547
0.5,500,1023,1.2,2166.5,0.032443,0.011635,0.047109
0.5,470,1023,1.34,5574.3,0.089139,0.035977999999999996,0.55608
0.1,450,1073,1.17,2830.4,0.010184,0.053091,-0.45818000000000003
0.2,350,1073,1.01,1065.1,0.010695999999999999,0.019809999999999998,-0.22809000000000001
0.8,450,1073,1.06,2781.6,0.056129,0.0068426,-0.1987
0.8,500,1023,1.06,1302.3,0.024065,0.0022639,-0.05166900000000001
0.5,420,1023,1.47,15212.0,0.27678,0.16122,2.1911
0.25,500,1023,1.11,1032.9,0.009165999999999999,0.011635,-0.10259000000000001
0.9,400,1023,0.97,799.93,0.019223,0.00091,-0.077035
0.4,400,1123,1.36,16001.0,0.2371,0.22321999999999997,0.6703600000000001
0.2,400,1023,1.18,1619.7,0.013928999999999999,0.026931999999999998,-0.13183
0.5,500,1043,1.28,4910.7,0.073154,0.028938,0.27492
0.7,450,1023,1.24,3821.3,0.07521900000000001,0.013099000000000001,0.23054000000000002
0.7,450,1073,1.35,16644.0,0.35675999999999997,0.094731,1.4116
0.8,550,1073,1.29,12901.0,0.23437,0.031824,0.84541
0.35,500,1023,0.92,271.7,0.0032359000000000003,0.0022224,-0.048279
0.7,400,1123,1.28,16536.0,0.39061,0.11224,0.5479
0.6,400,1123,1.28,14465.0,0.29773,0.12009,0.47534
0.4,450,1073,1.09,2055.1,0.029095999999999997,0.017009,-0.19358
0.3,350,1073,1.26,5043.1,0.070535,0.078412,-0.14359
0.1,500,1123,1.08,2815.3,0.009178799999999999,0.047189,-0.691
0.75,500,1023,1.48,25624.0,0.6330100000000001,0.1739,4.1407
0.55,500,1023,1.58,26479.0,0.46993,0.30885999999999997,6.1958
0.5,490,1023,1.05,836.07,0.012719,0.0044582,-0.061272
0.2,400,1123,1.44,15961.0,0.11703,0.32545999999999997,-0.0302
0.1,400,1123,1.27,6928.4,0.02588,0.15012,-0.9040799999999999
0.05,500,1023,1.0,543.08,0.000788,0.01013,-0.13785999999999998
0.2,400,1023,1.4,6150.0,0.051474,0.10980999999999999,0.28828000000000004
0.1,350,1073,1.51,14259.0,0.057409,0.39676,0.28693
0.5,500,1033,1.23,3065.8,0.045743,0.017037,0.10228
0.5,490,1023,1.02,682.9,0.010384000000000001,0.0036331,-0.062735
0.55,500,1023,1.29,4192.8,0.06643099999999999,0.020661000000000002,0.34059
0.4,450,1023,1.45,10858.0,0.15502,0.11445999999999999,1.3935
0.8,500,1123,1.01,3738.5,0.066962,0.009131799999999999,-0.44382
0.1,450,1073,1.53,16182.0,0.052332000000000004,0.34451,0.53528
0.4,450,1073,1.57,24658.0,0.33462,0.40108,3.9978
0.3,500,1123,0.94,1237.9,0.013009,0.011829000000000001,-0.25461999999999996
0.8,350,1073,1.37,19220.0,0.70367,0.15472,1.4388
0.4,500,1023,1.5,15326.0,0.19712000000000002,0.15918,2.2689
0.3,450,1023,1.3,3404.3,0.039096,0.038502999999999996,0.11463
0.5,420,1023,1.33,5288.8,0.093791,0.039148,0.47303999999999996
0.3,500,1123,0.97,1559.2,0.016345,0.014956,-0.29889
0.4,450,1023,1.59,22448.0,0.31228,0.34788,3.8207
0.3,350,1073,1.32,7114.6,0.09774400000000001,0.11688,0.021696
0.9,450,1073,1.05,2896.5,0.062167999999999994,0.0036125,-0.20556
0.5,500,1053,1.54,25639.0,0.39937,0.29972,4.6635
0.1,450,1073,1.42,9993.2,0.033687,0.1992,-0.1386
0.5,490,1023,1.43,11035.0,0.17202,0.080327,1.5528
0.5,440,1023,1.28,3707.3,0.062691,0.024513,0.23905
0.3,500,1123,0.93,1141.2,0.012,0.010894,-0.2398
0.35,500,1023,0.96,374.78,0.004468,0.0030629999999999998,-0.058226
0.2,450,1073,0.91,472.67,0.0038524,0.006685600000000001,-0.12305999999999999
0.5,400,1063,1.14,2756.8,0.049605,0.020541,-0.12997999999999998
0.8,550,1073,0.9,905.94,0.01484,0.0017060999999999999,-0.14513
0.9,450,1023,0.98,850.47,0.018213,0.0008230000000000001,-0.073466
0.5,400,1023,1.42,10559.0,0.19893,0.10087,1.3265
0.5,500,1053,1.03,1183.5,0.017405,0.0064258,-0.12105999999999999
0.8,500,1123,1.2,11861.0,0.22863000000000003,0.033882999999999996,-0.089867
0.5,400,1093,1.12,3585.9,0.063639,0.027792,-0.2527
0.4,500,1123,1.05,2988.7,0.037679000000000004,0.022672,-0.3701
0.5,400,1083,1.29,8776.8,0.15852,0.078252,0.28115999999999997
0.8,450,1073,1.4,24124.0,0.70352,0.15302000000000002,2.3634
0.75,500,1023,1.12,1813.3,0.032751999999999996,0.0040777999999999995,-0.0095301
0.3,450,1123,1.59,25574.0,0.25087,0.4862,3.5472
0.5,450,1023,0.99,558.97,0.0091861,0.0032963999999999997,-0.06331200000000001
0.1,550,1073,1.08,1718.1,0.005280300000000001,0.026087,-0.37182
0.1,500,1123,1.06,2506.6,0.008199600000000001,0.041975,-0.6452399999999999
0.5,400,1033,1.59,23018.0,0.45742,0.39908000000000005,5.0594
0.2,400,1023,1.45,8477.0,0.069802,0.15780999999999998,0.5818300000000001
0.5,420,1023,1.45,13195.0,0.23895999999999998,0.12951,1.8230000000000002
0.4,350,1073,1.12,2475.5,0.043804,0.027868,-0.20895999999999998
0.3,350,1073,1.1,1999.6,0.028777999999999998,0.028811,-0.24402
0.5,500,1093,1.04,2214.2,0.031958999999999994,0.012725,-0.24784
0.4,400,1023,1.13,1280.4,0.020525,0.011791,-0.060591
0.9,450,1123,1.0,3792.0,0.080569,0.0055622,-0.47113
0.4,400,1023,1.0,540.28,0.008665299999999999,0.004903,-0.06903200000000001
0.65,500,1023,0.93,431.37,0.0072718999999999995,0.0013924000000000002,-0.056047
0.2,550,1073,1.15,2580.2,0.017146,0.030159,-0.31315
0.5,500,1083,0.92,836.07,0.012098000000000001,0.0046868000000000005,-0.14887
0.5,500,1023,0.91,299.35,0.004458600000000001,0.0015527999999999998,-0.046679000000000005
0.2,450,1073,1.2,3398.4,0.026486000000000003,0.049969,-0.32438
0.4,450,1123,1.22,7777.1,0.10630999999999999,0.074164,-0.2249
0.6,400,1123,1.35,20696.0,0.45066000000000006,0.22335,1.7675
0.5,400,1043,1.22,3416.4,0.06227100000000001,0.025573,0.041767
0.9,450,1023,1.07,1576.2,0.034017,0.001537,-0.047918999999999996
0.5,500,1123,0.97,2038.2,0.029011000000000002,0.012003,-0.3145
0.1,500,1123,1.54,20118.0,0.056702999999999996,0.38603000000000004,0.16953
0.5,500,1123,1.23,9514.0,0.13699,0.064676,-0.015503
0.55,500,1023,0.92,347.91,0.0054367,0.0015504000000000002,-0.050328
0.5,500,1033,1.15,1858.1,0.027654,0.010001000000000001,-0.02976
0.7,350,1073,0.9,803.53,0.019061,0.0039566,-0.14440999999999998
0.2,400,1123,1.0,1742.8,0.015262999999999999,0.028379,-0.39775
0.9,450,1123,0.97,3119.7,0.065855,0.0045809,-0.44218
0.8,400,1023,1.31,8037.5,0.19988,0.025481,0.76335
0.8,450,1123,1.0,3478.9,0.068959,0.0096664,-0.44259
0.4,350,1073,1.46,17105.0,0.29099,0.3127,1.5017
0.5,410,1023,1.41,9732.3,0.17876,0.087073,1.2018
0.5,500,1063,1.04,1466.4,0.021463,0.008086,-0.14815
0.6,450,1073,1.28,8617.8,0.15638,0.0502,0.3882
0.6,450,1123,1.28,14677.0,0.26838,0.1029,0.5333600000000001
0.5,400,1123,1.18,7078.1,0.12478,0.060453999999999994,-0.26886
0.5,500,1063,1.48,22334.0,0.34071,0.22468000000000002,3.1634
0.5,500,1083,1.29,8765.1,0.12865,0.058080999999999994,0.35489
0.5,500,1093,1.33,12543.0,0.18442999999999998,0.091915,0.74485
0.3,450,1023,0.98,427.64,0.0049634,0.004582999999999999,-0.069256
0.2,450,1073,1.1,1918.7,0.015283000000000001,0.027597000000000003,-0.29934
0.3,400,1123,1.07,2978.0,0.037282,0.03778,-0.43259
0.7,400,1123,1.18,9146.5,0.19901,0.048329000000000004,-0.23709000000000002
0.5,470,1023,1.25,3009.7,0.047805,0.017906000000000002,0.14973
0.85,500,1023,1.32,9252.5,0.19195,0.016382,1.0268
0.5,500,1123,1.33,16839.0,0.24594000000000002,0.13810999999999998,1.0207
0.3,450,1023,1.37,5388.3,0.061456,0.063677,0.3843
0.8,400,1123,1.28,18367.0,0.50713,0.094877,0.46993999999999997
0.9,350,1073,1.24,10430.0,0.33037,0.023603,0.26377
0.9,400,1123,1.23,15283.0,0.44682,0.035983999999999995,-0.03439
0.5,500,1053,1.04,1263.8,0.018588999999999998,0.0068701000000000005,-0.12152
0.4,450,1073,0.96,863.23,0.012256999999999999,0.0070014,-0.14739000000000002
0.2,450,1073,1.04,1313.4,0.01057,0.018732,-0.25154
0.4,500,1123,1.19,6633.1,0.082855,0.05405,-0.28595
0.15,500,1023,1.17,1539.1,0.007737399999999999,0.023287000000000002,-0.16357
0.8,450,1023,1.04,1154.4,0.023594,0.0023063000000000003,-0.064465
0.5,500,1023,1.3,4160.4,0.062595,0.023708,0.33774
0.95,500,1023,0.95,711.14,0.014019,0.000291,-0.069742
0.7,450,1073,1.15,4339.9,0.083065,0.016531,-0.10005
0.9,450,1123,1.01,4040.0,0.08605499999999999,0.0059293,-0.47818
0.5,440,1023,1.46,14140.0,0.24556999999999998,0.13397,2.036
0.5,500,1043,1.05,1156.0,0.01709,0.0062003,-0.097798
0.8,400,1123,1.3,20137.0,0.58295,0.11575999999999999,0.69723
0.05,500,1023,1.23,2258.4,0.0032073,0.042375,-0.24118
0.2,450,1023,1.06,758.15,0.0058918,0.011045000000000001,-0.11700999999999999
0.2,500,1123,1.11,3502.9,0.02481,0.045698,-0.58372
0.1,450,1123,0.96,1236.9,0.0044506,0.023056,-0.38753000000000004
0.4,400,1123,1.13,4701.4,0.071918,0.048208999999999995,-0.39396
0.5,500,1023,0.98,513.82,0.007665000000000001,0.0026625999999999998,-0.059302
0.5,400,1043,1.52,21366.0,0.41118000000000005,0.32013,3.2784
0.6,450,1073,1.07,2333.8,0.041002,0.011525,-0.18661
0.5,400,1053,1.36,9850.0,0.18159,0.091116,0.79847
0.5,400,1043,1.26,4411.7,0.08063300000000001,0.034062,0.15665
0.65,500,1023,1.42,14238.0,0.26278,0.073867,2.0806
0.5,400,1083,0.99,1403.8,0.024942,0.010343999999999999,-0.20425
0.4,450,1023,1.53,18182.0,0.25465,0.24117,2.7113
0.8,450,1073,1.37,22013.0,0.5912,0.1149,1.9101
0.1,450,1023,1.4,5857.5,0.020113,0.11452999999999999,0.07204400000000001
0.6,450,1023,0.92,376.47,0.0067563,0.0016412,-0.05409
0.1,550,1073,1.44,11220.0,0.031751,0.18198,-0.0090877
0.6,450,1023,1.11,1419.5,0.025619,0.0062842,-0.03903
0.3,550,1073,1.42,12898.0,0.11649000000000001,0.13794,0.8382299999999999
0.5,460,1023,1.58,24327.0,0.41935,0.33046,4.886
0.6,450,1123,1.32,18465.0,0.34667,0.14674,1.1877
0.5,400,1023,1.12,1346.4,0.024701,0.0093163,-0.049658999999999995
0.1,550,1073,1.46,12341.0,0.03468,0.20201,0.10504000000000001
0.5,460,1023,1.51,19415.0,0.32698,0.20883000000000002,3.1404
0.5,400,1093,1.08,2829.8,0.050151,0.021568,-0.2678
0.5,500,1113,1.22,8072.0,0.11647,0.052944000000000005,-0.059209000000000005
0.8,550,1073,1.36,21766.0,0.44295,0.073327,2.0389
0.9,400,1023,1.23,4933.7,0.12567,0.0065029,0.29972
0.8,450,1073,1.11,3815.5,0.077705,0.0095875,-0.15598
0.4,400,1123,1.5,23542.0,0.34919,0.44232,3.5628
0.5,500,1023,1.45,12873.0,0.19764,0.09662899999999999,1.9126
0.3,550,1073,1.33,7631.2,0.071408,0.073326,0.18408
0.2,500,1023,1.24,2293.4,0.015969,0.030489,-0.089783
0.1,550,1073,1.1,1935.8,0.0059292,0.029423,-0.39471999999999996
0.1,500,1023,1.22,2097.9,0.0065322,0.035819,-0.20032
0.45,500,1023,1.5,16756.0,0.23774,0.16133,2.6249
0.2,500,1123,1.41,14937.0,0.092782,0.22814,-0.13137000000000001
0.5,400,1023,1.15,1626.9,0.029868000000000002,0.011346,-0.02932
0.2,450,1123,0.92,923.63,0.007422800000000001,0.013142,-0.24151999999999998
0.4,450,1023,1.17,1623.3,0.023387,0.013125,-0.029167000000000002
0.3,450,1073,1.27,5372.6,0.060538,0.062547,-0.077832
0.8,550,1073,1.2,6778.6,0.11610999999999999,0.014048,0.12862
0.3,550,1073,1.4,11507.0,0.10490999999999999,0.11965999999999999,0.65336
0.2,500,1123,1.43,16169.0,0.099348,0.25131,-0.0020054
0.5,440,1023,1.23,2668.6,0.045002,0.017068,0.093717
0.6,400,1023,1.06,1042.2,0.020959000000000002,0.0053089,-0.066113
0.5,420,1023,1.05,851.62,0.014922999999999999,0.005487,-0.067277
0.1,400,1023,1.54,12992.0,0.048481,0.31263,0.89139
0.7,450,1023,1.52,24735.0,0.65023,0.24954,4.6686
0.5,400,1103,1.45,22501.0,0.42146999999999996,0.33878,2.9388
0.5,500,1073,0.93,783.59,0.011394,0.004340699999999999,-0.13289
0.5,440,1023,1.6,24355.0,0.44295,0.37116,5.4901
0.4,400,1023,1.52,17021.0,0.26519000000000004,0.26075,2.3748
0.5,480,1023,1.09,1087.9,0.016876,0.0059793,-0.053256
0.8,400,1123,1.23,13839.0,0.34996,0.058392999999999994,0.016368999999999998
0.3,350,1073,1.18,3193.9,0.045419,0.047363999999999996,-0.2375
0.5,490,1023,1.35,5949.6,0.091624,0.036802,0.63484
0.2,450,1023,1.24,2302.9,0.01768,0.034177,-0.094967
0.3,400,1023,1.12,1125.4,0.014495,0.013852000000000001,-0.09035
0.5,420,1023,1.08,1036.6,0.018172,0.006704600000000001,-0.062426
0.5,500,1083,0.97,1216.2,0.017615000000000002,0.0068318,-0.18275999999999998
0.1,350,1073,1.29,5127.5,0.022276,0.12713,-0.46121
0.3,350,1073,0.94,661.42,0.0096598,0.0092792,-0.14059000000000002
0.3,450,1073,1.01,1116.5,0.013030000000000002,0.011890999999999999,-0.18689
0.2,550,1073,1.11,2042.9,0.013677000000000002,0.023709,-0.29756
0.5,410,1023,1.26,3277.5,0.059080999999999995,0.023364,0.16387000000000002
0.5,400,1043,1.35,8126.6,0.15009,0.070936,0.67069
0.5,400,1063,1.15,2928.5,0.052714,0.021915999999999998,-0.12011
0.2,400,1023,1.55,15061.0,0.11738,0.31861999999999996,1.4958
0.5,400,1063,1.29,6962.3,0.12661,0.058598000000000004,0.28279
0.1,450,1023,1.1,1036.6,0.0036146,0.019543,-0.18064000000000002
0.1,500,1123,1.35,10142.0,0.030686,0.17793,-0.8244299999999999
0.5,480,1023,1.34,5552.7,0.087072,0.034843,0.55934
0.3,350,1073,1.52,18261.0,0.23055,0.41453,1.4938
0.5,400,1033,1.16,2025.5,0.037004,0.014434,-0.036862
0.5,450,1023,1.1,1169.0,0.019244,0.006968600000000001,-0.052654
0.7,500,1023,1.31,6273.8,0.11355,0.020501,0.64404
0.9,400,1023,1.13,2390.9,0.058612,0.0028138,0.0069001999999999996
0.5,500,1053,0.94,625.54,0.009185200000000001,0.0033789000000000002,-0.09736
0.5,400,1023,1.17,1845.2,0.033893,0.012952000000000002,-0.01018
0.7,450,1023,1.34,8213.5,0.16777,0.033629,0.91485
0.3,500,1023,1.26,2624.2,0.027478,0.025951,0.035113
0.5,500,1023,1.07,951.2,0.014208000000000002,0.0049578,-0.057109
0.2,350,1073,1.27,4909.9,0.046278,0.097593,-0.29639
0.7,500,1023,1.12,1701.9,0.029833,0.0046838999999999995,-0.015102
0.3,400,1023,0.93,289.49,0.0037418,0.0035229,-0.055974
0.5,500,1033,1.19,2383.4,0.035509,0.013000999999999999,0.021261000000000002
0.7,400,1023,1.09,1441.9,0.031214,0.0052826,-0.05184
0.5,500,1053,1.44,16739.0,0.25385,0.14038,2.1127
0.8,450,1123,1.11,6791.7,0.13863,0.019858,-0.42252
0.2,450,1023,1.4,6120.9,0.046225999999999996,0.095872,0.30816
0.6,550,1073,1.43,22813.0,0.36803,0.15432,3.0504
0.2,400,1023,1.35,4488.8,0.037936000000000004,0.077945,0.095019
0.2,500,1023,0.94,305.21,0.0021506999999999997,0.0039835,-0.067663
0.5,500,1123,1.35,18760.0,0.27510999999999997,0.16259,1.3912
0.3,550,1073,1.52,20853.0,0.17909,0.26176,2.1052
0.5,400,1123,1.06,3571.1,0.06252100000000001,0.028138,-0.38894
0.8,400,1023,1.03,1093.3,0.02503,0.0025545999999999998,-0.072377
0.6,400,1023,0.96,519.52,0.010416,0.0026269,-0.064819
0.5,500,1053,1.39,11943.0,0.17952,0.086471,1.2556
0.1,350,1073,1.47,12150.0,0.049623,0.32789,0.052053999999999996
0.4,450,1023,1.22,2217.1,0.031935000000000005,0.018189,0.028986
0.1,450,1073,1.58,18984.0,0.060367,0.41886999999999996,0.9593
0.9,500,1023,1.38,19333.0,0.5088,0.037031,2.2995
0.2,450,1023,1.23,2170.5,0.016675,0.032157,-0.10305999999999998
0.5,500,1123,1.27,11967.0,0.17310999999999999,0.08630800000000001,0.27228
0.1,450,1123,1.54,19548.0,0.060269,0.42262,0.1272
0.05,500,1023,1.42,6525.0,0.0093479,0.12548,0.054915
0.25,500,1023,1.33,3989.1,0.035012,0.04693,0.14325
0.5,460,1023,1.16,1703.0,0.027505,0.010015000000000001,-0.010887
0.3,350,1073,1.13,2390.6,0.034263999999999996,0.034762,-0.24889
0.2,450,1073,1.57,20424.0,0.13535,0.39955,1.5858
0.5,400,1043,1.34,7573.7,0.13965999999999998,0.06487899999999999,0.5891
0.6,350,1073,1.44,20040.0,0.52237,0.2915,2.371
0.5,490,1023,1.38,7451.6,0.1152,0.048344,0.9003
0.7,500,1123,0.97,2609.5,0.043517,0.0091615,-0.37626
0.6,500,1023,1.17,2050.0,0.033617,0.0080738,0.029126999999999997
